County,State,fips,Latitude,Longitude,Confirmed Cases,Deaths
Lenawee,MICHIGAN,26091,41.8735258, -84.0624323,158,5
Livingston,MICHIGAN,26093,42.5924563, -83.9147925,410,27
Luce,MICHIGAN,26095,46.4824144, -85.5556156,3,0
Mackinac,MICHIGAN,26097,46.085237, -85.0336698,8,0
Macomb,MICHIGAN,26099,42.6741189, -82.902901,6853,833
Manistee,MICHIGAN,26101,44.3308044, -86.0262043,11,0
Marquette,MICHIGAN,26103,46.4481521, -87.6305899,58,11
Mason,MICHIGAN,26105,43.9778831, -86.246291,32,0
Mecosta,MICHIGAN,26107,43.6375503, -85.3168199,21,2
Menominee,MICHIGAN,26109,45.5785741, -87.562159,8,0
Midland,MICHIGAN,26111,43.634525, -84.3840821,87,9
Missaukee,MICHIGAN,26113,44.336979, -85.1070535,16,1
Monroe,MICHIGAN,26115,41.9153358, -83.5135665,496,20
Montcalm,MICHIGAN,26117,43.3055418, -85.112198,72,1
Montmorency,MICHIGAN,26119,45.0192008, -84.1322903,5,0
Muskegon,MICHIGAN,26121,43.2484584, -86.129351,697,40
Newaygo,MICHIGAN,26123,43.5121225, -85.7944976,115,0
Oakland,MICHIGAN,26125,42.6618842, -83.3804439,8487,1015
Oceana,MICHIGAN,26127,43.6200297, -86.277073,93,2
Ogemaw,MICHIGAN,26129,44.3364914, -84.125549,23,1
Ontonagon,MICHIGAN,26131,46.6471877, -89.3293792,0,0
Osceola,MICHIGAN,26133,43.9654579, -85.3310847,13,0
Oscoda,MICHIGAN,26135,44.6789109, -84.1467693,5,1
Otsego,MICHIGAN,26137,45.0244123, -84.6136788,102,10
Ottawa,MICHIGAN,26139,42.9547143, -85.9827867,824,43
Presque Isle,MICHIGAN,26141,45.3375258, -83.9567881,11,0
Roscommon,MICHIGAN,26143,44.3326932, -84.6165164,21,0
Saginaw,MICHIGAN,26145,43.3326882, -84.0468403,1107,110
Sanilac,MICHIGAN,26151,43.4150687, -82.8234745,42,5
Schoolcraft,MICHIGAN,26153,46.1902943, -86.1833841,4,0
Shiawassee,MICHIGAN,26155,42.9429488, -84.1458259,239,26
St. Clair,MICHIGAN,26147,42.9426715, -82.6283554,452,43
St. Joseph,MICHIGAN,26149,41.9031963, -85.5356726,149,3
Tuscola,MICHIGAN,26157,43.4776781, -83.3951071,201,25
Van Buren,MICHIGAN,26159,42.2710763, -86.013973,156,6
Washtenaw,MICHIGAN,26161,42.2582044, -83.8440853,1351,101
Wayne,MICHIGAN,26163,42.2682408, -83.2844172,20780,2519
Wexford,MICHIGAN,26165,44.3353211, -85.5741088,12,3
MI Department of Corrections,MICHIGAN,26,44.314,-85.602,4010,70
Federal Correctional Institute,MICHIGAN,26,44.314,-85.602,155,5
Unknown,MICHIGAN,26,44.314,-85.602,8,0
Out of State,MICHIGAN,26,44.314,-85.602,33,0
