County,State,fips,Latitude,Longitude,Confirmed Cases,Deaths,Recoveries
Guam,GUAM,66010,13.450125700000001,144.75755102972062,154,5,126
Northern Mariana Islands,NORTHERN MARIANA ISLANDS,69100,14.149020499999999,145.21345248318923,21,2,12
